symbol,date,open,high,low,close,volume,adjusted,price.norm,SMA_20,RSI_14,MACD,MACD_signal,BB_upper,BB_lower
ALV.DE,2024-01-22,249.300003051758,249.850006103516,247.399993896484,249.850006103516,606212,227.388137817383,0.06433357852602589,222.09819488525403,64.27009207210743,NA,NA,226.48349961256906,217.712890157939
ALV.DE,2024-01-23,250,250.399993896484,244.699996948242,245.399993896484,704008,223.338195800781,0.0362664526905662,222.22788391113295,49.43397586917565,NA,NA,226.59876450771682,217.85700331454908
ALV.DE,2024-01-24,243.550003051758,248.5,243.199996948242,248.5,668929,226.159515380859,0.05581891328172665,222.36439895629897,56.89834944199019,NA,NA,227.036974042497,217.69182387010093
ALV.DE,2024-01-25,249.100006103516,249.100006103516,245.25,246.850006103516,570924,224.657852172852,0.04541200620778896,222.49863891601575,52.459563777528345,NA,NA,227.27171252381373,217.72556530821777
ALV.DE,2024-01-26,247.100006103516,248.550003051758,246.649993896484,248.100006103516,746526,225.795471191406,0.05329599467371695,222.6897598266603,55.3042829672717,NA,NA,227.66516889028378,217.7143507630368
ALV.DE,2024-01-27,NA,NA,NA,NA,NA,225.795471191406,0.05329599467371695,222.88088073730484,55.30428296727171,0.820893418897195,NA,228.02237287630797,217.7393885983017
ALV.DE,2024-01-28,NA,NA,NA,NA,NA,225.795471191406,0.05329599467371695,223.04242324829116,55.3042829672717,0.8040466832442084,NA,228.33482543814458,217.75002105843774
ALV.DE,2024-01-29,248.100006103516,248.550003051758,245.550003051758,246.550003051758,648064,224.384826660156,0.0435198701254164,223.17893829345718,50.61377610835566,0.7315182714359159,NA,228.46194245809858,217.89593412881578
ALV.DE,2024-01-30,246.600006103516,248.149993896484,246.300003051758,247.600006103516,510527,225.340423583984,0.05014239928734308,223.42466506958021,53.49141299321614,0.7003024812800351,NA,228.6291970395008,218.22013309965962
ALV.DE,2024-01-31,249,250.25,247.050003051758,247.800003051758,870622,225.522445678711,0.05140385859135128,223.79553070068374,54.040747868808076,0.6742902680207941,NA,228.46003928038027,219.1310221209872
ALV.DE,2024-02-01,247.199996948242,247.850006103516,244.449996948242,245.25,619193,223.201690673828,0.03532043752302331,223.95707321167006,46.4995154607245,0.5638072377956549,NA,228.2927547564424,219.62139166689772
ALV.DE,2024-02-02,247.050003051758,247.100006103516,243.75,245.899993896484,596590,223.793243408203,0.03942004807694027,224.14819335937514,48.47331057014573,0.49184563091035916,NA,228.0825782586502,220.2138084601001
ALV.DE,2024-02-03,NA,NA,NA,NA,NA,223.793243408203,0.03942004807694027,224.33931350708022,48.47331057014573,0.4298664002038155,NA,227.7843707383519,220.89425627580854
ALV.DE,2024-02-04,NA,NA,NA,NA,NA,223.793243408203,0.03942004807694027,224.5258827209474,48.47331057014573,0.3764131098165091,0.6214426112893874,227.37711094101894,221.67465450087587
ALV.DE,2024-02-05,245.550003051758,246.600006103516,244.149993896484,245.399993896484,572529,223.338195800781,0.0362664526905662,224.65102157592787,46.8139636779766,0.3140526248118336,0.5599646139938766,227.02274637839648,222.27929677345927
ALV.DE,2024-02-06,246.300003051758,248.100006103516,245.699996948242,248.100006103516,528490,225.795471191406,0.05329599467371695,224.79891204834,55.644102904862706,0.3490562302610467,0.5177829372473106,227.066485725022,222.53133837165797
ALV.DE,2024-02-07,247.649993896484,248.399993896484,245.100006103516,245.25,587037,223.201690673828,0.03532043752302331,224.7943611145021,46.809825651573476,0.2802082120037408,0.47026799219859666,227.07433950161047,222.51438272739372
ALV.DE,2024-02-08,246.850006103516,246.850006103516,243.800003051758,243.850006103516,606232,221.927551269531,0.02649032814226566,224.6441947937013,43.18295055592934,0.17767648730699914,0.41174969122027716,227.2419041948238,222.0464853925788
ALV.DE,2024-02-09,243.899993896484,244.25,241.149993896484,243,603371,221.15397644043,0.02112925828434738,224.45534973144544,41.100782713691096,0.06763711919892668,0.3429271768160071,227.45956871766018,221.4511307452307
ALV.DE,2024-02-10,NA,NA,NA,NA,NA,221.15397644043,0.02112925828434738,224.2665046691896,41.100782713691096,-0.01946777186423443,0.2704481870799588,227.5857319348764,220.9472774035028
ALV.DE,2024-02-11,NA,NA,NA,NA,NA,221.15397644043,0.02112925828434738,223.95479660034192,41.1007827136911,-0.08758604042072848,0.19884134157982136,227.21321180610136,220.6963813945825
ALV.DE,2024-02-12,243.600006103516,246.25,242.300003051758,246.25,481300,224.111785888672,0.04162762829577105,223.99347610473646,52.124718489485545,-0.03412405132069418,0.15224826299971828,227.24003968104446,220.74691252842845
ALV.DE,2024-02-13,245.350006103516,247.5,245.149993896484,245.699996948242,482274,223.611221313477,0.03815858877293877,223.86606140136732,50.405313915594654,-0.009772851287315198,0.11984404014231159,226.9589751642159,220.77314763851874
ALV.DE,2024-02-14,245.449996948242,246.5,244.550003051758,244.600006103516,680605,222.610137939453,0.03122082696910634,223.7636756896974,47.06183899783049,-0.02638434273088963,0.09059836356767136,226.88044748626464,220.64690389313017
ALV.DE,2024-02-15,244.449996948242,246.75,243.800003051758,246,640225,223.884262084961,0.04005083060258412,223.66811523437514,51.473730579586245,0.006463285463964574,0.07377134794693001,226.6438519251768,220.69237854357348
ALV.DE,2024-02-16,246.550003051758,249.5,246.5,247.100006103516,958675,224.885375976562,0.04698880390096901,223.6226104736329,54.67037639160651,0.06786987927238641,0.07259105421202129,226.49279203396898,220.75242891329682
ALV.DE,2024-02-17,NA,NA,NA,NA,NA,224.885375976562,0.04698880390096901,223.57710571289067,54.6703763916065,0.1151481648914876,0.08110247634791456,226.3346970639798,220.81951436180154
ALV.DE,2024-02-18,NA,NA,NA,NA,NA,224.885375976562,0.04698880390096901,223.60213317871094,54.67037639160651,0.15083094949517317,0.09504817097736629,226.39742138464806,220.80684497277383
ALV.DE,2024-02-19,247.199996948242,248.949996948242,246.949996948242,248.649993896484,456255,226.296020507812,0.05676492844926955,223.6499130249023,59.379606307129066,0.22725204055735748,0.12148894489336454,226.59126978347618,220.70855626632843
ALV.DE,2024-02-20,248.300003051758,249.649993896484,247.800003051758,249.399993896484,491334,226.978591918945,0.06149532152883055,223.72272033691402,61.46568466008276,0.3086513797114554,0.1589214318569827,226.90786097595839,220.53757969786966
ALV.DE,2024-02-21,249.850006103516,251.899993896484,248.75,250.699996948242,515311,228.161727905273,0.06969475413122385,223.97072219848627,64.83660536121019,0.4106729742480386,0.20927174033519388,227.6836407881601,220.25780360881245
ALV.DE,2024-02-22,252.600006103516,256.049987792969,252.5,255.100006103516,1136054,232.166168212891,0.0974465415775046,224.38936843872065,73.33792994151672,0.6270660660653959,0.2928306054812343,229.5382977532967,219.24043912414461
ALV.DE,2024-02-23,253,253,245.449996948242,246.5,2330768,224.339309692383,0.04320442598895818,224.41667175292963,48.60381008469671,0.5126970595287439,0.33680389629073626,229.55845348379378,219.27489002206548
ALV.DE,2024-02-24,NA,NA,NA,NA,NA,224.339309692383,0.04320442598895818,224.44397506713864,48.60381008469672,0.4172314804620436,0.3528894131249977,229.57801849132798,219.3099316429493
ALV.DE,2024-02-25,NA,NA,NA,NA,NA,224.339309692383,0.04320442598895818,224.4940307617187,48.603810084696725,0.3376679665660687,0.3498451238132119,229.6034359132188,219.38462561021862
ALV.DE,2024-02-26,247.399993896484,248.949996948242,245.449996948242,245.649993896484,931605,223.565719604492,0.03784325038375314,224.382543182373,46.661133260954614,0.24407300525017828,0.3286907001006052,229.4707556350231,219.29433072972293
ALV.DE,2024-02-27,245.699996948242,248,244.149993896484,248,731814,225.704452514648,0.0526652121480731,224.507681274414,52.33361141664676,0.24371899330128954,0.3116963587407421,229.59667666861006,219.41868588021796
ALV.DE,2024-02-28,249.050003051758,249.850006103516,248.050003051758,248.550003051758,573412,226.205017089844,0.05613425167091228,224.72155456542964,53.57795847700218,0.2583732487678736,0.3010317367461684,229.7175211975598,219.7255879332995
ALV.DE,2024-02-29,248.850006103516,253.850006103516,248.850006103516,253.850006103516,2181442,231.028549194336,0.08956255311156973,225.21528320312495,63.4732761966346,0.4372468214586034,0.32827475368865544,230.63697336698084,219.79359303926907
ALV.DE,2024-03-01,254.550003051758,254.949996948242,251.100006103516,251.800003051758,992607,229.162841796875,0.07663272742961563,225.6157264709472,58.29702938478461,0.5061167497438568,0.3638431528996957,230.9609211573876,220.27053178450683
ALV.DE,2024-03-02,NA,NA,NA,NA,NA,229.162841796875,0.07663272742961563,226.0161697387695,58.29702938478462,0.5540907109444104,0.40189266450863864,231.16055014393942,220.87178933359957
ALV.DE,2024-03-03,NA,NA,NA,NA,NA,229.162841796875,0.07663272742961563,226.26872253417963,58.297029384784615,0.5851922463786741,0.43855258088264576,231.50938008202306,221.0280649863362
ALV.DE,2024-03-04,252,252.5,250.949996948242,252,468562,229.344863891602,0.07789418673362383,226.55540466308588,58.707357580721634,0.6091355835023515,0.4726691814065869,231.81047950024978,221.30032982592198
ALV.DE,2024-03-05,252.25,254.449996948242,251.199996948242,254.449996948242,511677,231.574600219727,0.09334682527630796,227.00362777709955,63.45140614987948,0.698829161151937,0.517901177355657,232.36437722167247,221.64287833252664
ALV.DE,2024-03-06,254.300003051758,255.600006103516,253.649993896484,254.600006103516,857297,231.711120605469,0.09429294619113072,227.39497070312495,63.726194459299975,0.7655110411296739,0.5674231501104604,232.9276957772688,221.8622456289811
ALV.DE,2024-03-07,254.5,256.450012207031,254.399993896484,256.299987792969,661843,233.258270263672,0.10501508590697416,227.81361541748046,66.77488648711996,0.862534393134684,0.6264453987153051,233.773987584355,221.8532432506059
ALV.DE,2024-03-08,257.149993896484,259.25,256.649993896484,258.799987792969,710060,235.53352355957,0.12078316858611672,228.3460227966309,70.67788064838096,1.0070700394159138,0.7025703268554269,235.02409774364577,221.66794784961604
ALV.DE,2024-03-09,NA,NA,NA,NA,NA,235.53352355957,0.12078316858611672,228.87843017578135,70.67788064838095,1.1079262658656885,0.7836415146574792,236.04778668032566,221.70907367123704
ALV.DE,2024-03-10,NA,NA,NA,NA,NA,235.53352355957,0.12078316858611672,229.34030532836928,70.67788064838096,1.1736061039245627,0.861634432510896,236.96071500985525,221.71989564688332
ALV.DE,2024-03-11,257.899993896484,260.25,256.600006103516,260.25,705767,236.853164672852,0.1299286163560598,229.8340339660646,72.97740794205531,1.2564313763330448,0.9405938212753258,238.03578042052837,221.63228751160082
ALV.DE,2024-03-12,261.049987792969,264.049987792969,259.850006103516,263.850006103516,815451,240.129516601562,0.15263456658630753,230.432423400879,77.6614214361371,1.4182869155843658,1.0361324401371337,239.73169413937742,221.13315266238058
ALV.DE,2024-03-13,263.850006103516,266.350006103516,263.399993896484,265.450012207031,834146,241.585693359375,0.16272624101835306,230.90339965820323,79.37277655681281,1.577000231177439,1.1443059983451946,241.385149210011,220.42165010639545
ALV.DE,2024-03-14,266,266,262.649993896484,264.600006103516,860302,240.812103271484,0.15736506541314824,231.7270393371583,76.03998530284103,1.6556197770776215,1.24656875409168,242.59776012407573,220.85631855024084
ALV.DE,2024-03-15,265,267.75,263.649993896484,266.649993896484,2456814,242.677795410156,0.17029478534782264,232.64396362304697,78.39603170679567,1.760246297681367,1.3493042628096177,243.9522646314262,221.33566261466774
ALV.DE,2024-03-16,NA,NA,NA,NA,NA,242.677795410156,0.17029478534782264,233.56088790893563,78.39603170679565,1.820844349448869,1.443612280137468,245.00015238689414,222.1216234309771
ALV.DE,2024-03-17,NA,NA,NA,NA,NA,242.677795410156,0.17029478534782264,234.51649169921885,78.39603170679565,1.8465393073784808,1.5241976855856707,245.64514750174058,223.3878358966971
ALV.DE,2024-03-18,265.600006103516,266.649993896484,264.950012207031,266.200012207031,507039,242.268280029297,0.16745673984519355,235.34468307495126,76.33813952324614,1.8311436738057463,1.585586883229686,246.188622105416,224.50074404448654
ALV.DE,2024-03-19,266.299987792969,271.299987792969,265.700012207031,271.049987792969,739955,246.682235717773,0.1980465727940967,236.36854400634775,81.86412253015017,1.944549243387983,1.6573793552613454,247.4319598437355,225.30512816895998
ALV.DE,2024-03-20,271,271.200012207031,269.5,271,529054,246.63671875,0.19773112865763828,237.14895248413094,81.65235498218661,2.0081468597750396,1.7275328561640844,248.78282518486793,225.51507978339396
ALV.DE,2024-03-21,272,273.75,270.200012207031,272.899993896484,787942,248.365921020508,0.2097149391720495,238.1091064453126,83.40831070531553,2.0908666318868008,1.8001996113086278,250.11193508474824,226.10627780587694
ALV.DE,2024-03-22,273.25,273.950012207031,271.450012207031,271.850006103516,696702,247.41032409668,0.2030924100101228,239.02148056030282,78.91362963968014,2.0989957046089636,1.859958829968695,250.93926512676003,227.1036959938456
ALV.DE,2024-03-23,NA,NA,NA,NA,NA,247.41032409668,0.2030924100101228,239.93385467529305,78.91362963968014,2.0805468446203568,1.9040764328990276,251.4811431185459,228.3865662320402
ALV.DE,2024-03-24,NA,NA,NA,NA,NA,247.41032409668,0.2030924100101228,240.83712768554696,78.91362963968015,2.0416757132449836,1.931596288968219,251.73806506293965,229.93619030815427
ALV.DE,2024-03-25,272,276.149993896484,271.850006103516,275.200012207031,691498,250.45915222168,0.22422156254719053,241.78135528564462,82.64116929123,2.086748969766594,1.9626268251278942,252.58052010920707,230.98219046208217
ALV.DE,2024-03-26,275.649993896484,278.149993896484,275.5,277,668408,252.097320556641,0.235574484788678,242.80066528320322,84.25202091541776,2.150256544946183,2.000152769091552,253.45279614954617,232.14853441686026
ALV.DE,2024-03-27,276.850006103516,278.5,276.350006103516,277.450012207031,722673,252.506866455078,0.23841274178586644,243.76309509277354,84.6358797207036,2.1873638292408293,2.0375949811214076,254.269922165507,233.25626802004007
ALV.DE,2024-03-28,277,278.100006103516,276.450012207031,277.799987792969,919173,252.825393676758,0.24062021625741775,244.62768859863291,84.94328100609478,2.2005684352056853,2.0701896719382633,255.12926986127442,234.1261073359914
ALV.DE,2024-03-29,NA,NA,NA,NA,NA,252.825393676758,0.24062021625741775,245.4922821044923,84.94328100609478,2.1848144620336463,2.09311462995734,255.6997708971586,235.28479331182598
ALV.DE,2024-03-30,NA,NA,NA,NA,NA,252.825393676758,0.24062021625741775,246.35687561035166,84.9432810060948,2.146769249029079,2.103845553771688,255.9549103282488,236.75884089245454
ALV.DE,2024-03-31,NA,NA,NA,NA,NA,252.825393676758,0.24062021625741775,247.15548706054696,84.94328100609478,2.0918630337453337,2.1014490497664173,256.0927903636022,238.21818375749174
ALV.DE,2024-04-01,NA,NA,NA,NA,NA,252.825393676758,0.24062021625741775,247.79028091430678,84.94328100609478,2.0245055259440203,2.086060345001938,256.44015105280727,239.14041077580632
ALV.DE,2024-04-02,278.200012207031,280,272.200012207031,273.899993896484,1013176,249.276016235352,0.2160221299447972,248.1747970581056,64.20777458601621,1.8351282587605544,2.035873927753661,256.35837471687023,239.99121939934096
ALV.DE,2024-04-03,274.5,276.600006103516,273.899993896484,274.399993896484,782102,249.731048583984,0.2191756195838847,248.6207443237306,65.37472815623502,1.6804183252551175,1.9647828072539524,256.0918887638687,241.1495998835925
ALV.DE,2024-04-04,274.100006103516,275.200012207031,272.200012207031,272.399993896484,690551,247.910842895508,0.20656113229111625,248.8823966979982,57.32352732445698,1.4819307442196505,1.868212394647092,255.8524192973342,241.91237409866218
ALV.DE,2024-04-05,270,270.200012207031,267.100006103516,268.799987792969,930874,244.634506225586,0.1838552878081411,248.98023223876967,46.276118474520416,1.204664112893905,1.7355027382964547,255.6474975798226,242.31296689771673
ALV.DE,2024-04-06,NA,NA,NA,NA,NA,244.634506225586,0.1838552878081411,249.07806777954116,46.27611847452042,0.9735838743852865,1.5831189655142213,255.42212522540754,242.73401033367477
ALV.DE,2024-04-07,NA,NA,NA,NA,NA,244.634506225586,0.1838552878081411,249.19637908935562,46.27611847452042,0.7813486304223849,1.422764898495854,255.10107896559109,243.29167921312015
ALV.DE,2024-04-08,266.799987792969,269.799987792969,266.200012207031,268.5,766929,244.361480712891,0.18196315172577543,249.08034133911147,45.366146184989155,0.6129467858599025,1.2608012759686638,255.26279123167524,242.8978914465477
ALV.DE,2024-04-09,268.100006103516,268.399993896484,263.600006103516,264,786837,240.266036987305,0.1535806875011372,248.7618072509767,34.42949596038917,0.3413672519004596,1.076914471155023,255.9840620777256,241.53955242422776
ALV.DE,2024-04-10,265,265.600006103516,261.299987792969,263.399993896484,707709,239.719970703125,0.1497963095891193,248.32950973510756,33.27754806017215,0.1063316834353456,0.8827979136110875,256.55951925294596,240.0995002172692
ALV.DE,2024-04-11,263.100006103516,264.200012207031,259.100006103516,261,901651,237.535736083984,0.1346590094356139,247.8357803344728,29.08557541780978,-0.15095771847527528,0.676046787193815,257.31681990080017,238.3547407681454
ALV.DE,2024-04-12,262.799987792969,264.600006103516,261.100006103516,262,790540,238.445831298828,0.14096620020836184,247.38755569458021,32.87954827150745,-0.3218740146490928,0.47646262682523344,257.71637537174485,237.05873601741555
ALV.DE,2024-04-13,NA,NA,NA,NA,NA,238.445831298828,0.14096620020836184,246.93933105468764,32.87954827150745,-0.45265643199938754,0.29063881506030925,257.9788816780621,235.8997804313132
ALV.DE,2024-04-14,NA,NA,NA,NA,NA,238.445831298828,0.14096620020836184,246.33866500854506,32.87954827150745,-0.550392741085215,0.12243250383120441,257.8442531543605,234.83307686272963
ALV.DE,2024-04-15,263.899993896484,265.5,262.899993896484,264,615631,240.266036987305,0.1535806875011372,245.74710083007827,40.79226743150578,-0.5609224131032042,-0.014238479555677308,257.2241085126014,234.27009314755514
ALV.DE,2024-04-16,259.299987792969,261.799987792969,258.600006103516,259,808028,235.715545654297,0.12204462789012492,244.9075347900392,30.964455512486513,-0.7133926085292508,-0.154069305350392,256.73503471142203,233.08003486865638
ALV.DE,2024-04-17,259,263.899993896484,258.899993896484,261.399993896484,705793,237.899765014648,0.13718182229634393,244.16125335693374,38.60985672983722,-0.7529058421394286,-0.2738366127081993,255.77784838541334,232.54465832845415
ALV.DE,2024-04-18,261.799987792969,262.899993896484,260.299987792969,262,946439,238.445831298828,0.14096620020836184,243.44227523803724,40.38731734635441,-0.7573578903546374,-0.37054086823748694,254.59562927518786,232.28892120088662
ALV.DE,2024-04-19,260.200012207031,263.5,259.799987792969,263.200012207031,871643,239.537963867188,0.14853495603239766,242.77790374755878,43.886627145188505,-0.7160265245552355,-0.43963799950103666,253.17366709123286,232.3821404038847
ALV.DE,2024-04-20,NA,NA,NA,NA,NA,239.537963867188,0.14853495603239766,242.1135322570803,43.886627145188505,-0.675506830338668,-0.48681176566856293,251.5058359626919,232.7212285514687
ALV.DE,2024-04-21,NA,NA,NA,NA,NA,239.537963867188,0.14853495603239766,241.44916076660184,43.88662714518851,-0.6360805355692833,-0.5166655196487071,249.50072747627573,233.39759405692794
ALV.DE,2024-04-22,265.799987792969,267.899993896484,264.399993896484,266.700012207031,581150,242.723327636719,0.17061033523156763,241.1215263366702,53.771878198934616,-0.49212668087190714,-0.5117577518933472,248.36522125973687,233.87783141360353
ALV.DE,2024-04-23,267.700012207031,270.5,267.100006103516,270.5,844070,246.181686401367,0.1945776390185439,240.94405822753933,61.66746725517068,-0.25930333445750575,-0.4612668684061789,247.4740969510156,234.41401950406305
ALV.DE,2024-04-24,269.600006103516,270.299987792969,265.200012207031,266.700012207031,1072335,242.723327636719,0.17061033523156763,240.6846824645999,52.086895197992966,-0.18854275558629618,-0.4067220458422024,246.45514559927267,234.9142193299271
ALV.DE,2024-04-25,267,267.200012207031,260.5,262.700012207031,1095457,239.082916259766,0.14538136064602358,240.40710296630886,44.28718436529589,-0.2512981619049004,-0.37563726905474204,245.9191763260847,234.895029606533
ALV.DE,2024-04-26,265,265.799987792969,262.700012207031,265.5,666862,241.631195068359,0.1630415794075318,240.25693740844753,49.938330324813066,-0.2133561865879985,-0.34318105256139336,245.45484531221325,235.0590295046818
ALV.DE,2024-04-27,NA,NA,NA,NA,NA,241.631195068359,0.1630415794075318,240.1067718505862,49.938330324813066,-0.18119796417184197,-0.3107844348834831,244.9516808146811,235.2618628864913
ALV.DE,2024-04-28,NA,NA,NA,NA,NA,241.631195068359,0.1630415794075318,239.97025756835964,49.93833032481306,-0.15393768961861065,-0.27941508583050867,244.46946438758252,235.47105074913677
ALV.DE,2024-04-29,267.399993896484,267.899993896484,266.100006103516,266.299987792969,517865,242.359252929688,0.16808720512899877,240.07491836547882,51.68704137349581,-0.10676720251532323,-0.2448855091674716,244.69260275775628,235.45723397320137
ALV.DE,2024-04-30,267.700012207031,268.299987792969,266,266.600006103516,758138,242.632308959961,0.16997955270592358,240.22053527832063,52.359185581732575,-0.059590754856142514,-0.2078265583052058,244.96616945800702,235.47490109863423
ALV.DE,2024-05-01,NA,NA,NA,NA,NA,242.632308959961,0.16997955270592358,240.47536392211947,52.359185581732575,-0.0219681158032059,-0.17065486980480582,245.16396652120113,235.7867613230378
ALV.DE,2024-05-02,269,269.100006103516,266.700012207031,267.399993896484,936684,243.360382080078,0.17502528417466331,240.72109146118197,54.3242513635039,0.03174792590070474,-0.13017431066370372,245.47317854570076,235.96900437666318
ALV.DE,2024-05-03,269.600006103516,269.700012207031,262.700012207031,264.200012207031,752057,240.44807434082,0.1548422525524182,240.82120361328157,46.12809258677874,-0.022568425649027724,-0.10865313366076852,245.46036170448536,236.18204552207777
ALV.DE,2024-05-04,NA,NA,NA,NA,NA,240.44807434082,0.1548422525524182,240.92131576538117,46.12809258677874,-0.06490579445070921,-0.09990366581875666,245.43585498744235,236.40677654331998
ALV.DE,2024-05-05,NA,NA,NA,NA,NA,240.44807434082,0.1548422525524182,240.93041763305695,46.12809258677874,-0.09736725310545147,-0.09939638327609562,245.44036734955412,236.42046791655977
ALV.DE,2024-05-06,265.399993896484,269.600006103516,265,269.200012207031,695258,244.998580932617,0.18637841791070997,241.39456939697297,58.38199472049314,0.028526343997503645,-0.07381183782137578,245.5597718627548,237.22936693119115
ALV.DE,2024-05-07,270.799987792969,273.200012207031,269.700012207031,272.5,771108,248.001876831055,0.2071920205640398,241.89967498779328,64.17405150069945,0.22538121790061094,-0.013973226676978437,246.65540371439195,237.1439462611946
ALV.DE,2024-05-08,273.399993896484,275.399993896484,272.899993896484,273.600006103516,850666,249.002975463867,0.214129888115145,242.42753219604523,65.878721334874,0.409205762945275,0.07066257124747224,247.8319739874701,237.02309040462038
ALV.DE,2024-05-09,263.799987792969,264.299987792969,260.600006103516,263.299987792969,943893,252.411636352539,0.2377527730109237,243.07121582031277,70.9476428389618,0.6589744069480874,0.1883249383875953,249.84005787641192,236.30237376421363
ALV.DE,2024-05-10,265.399993896484,267.299987792969,264.399993896484,265.5,938812,254.52067565918,0.2523689505682234,243.82035140991235,73.56440865478523,0.9141154864663381,0.33348304800334383,252.0236226172731,235.6170802025516
ALV.DE,2024-05-11,NA,NA,NA,NA,NA,254.52067565918,0.2523689505682234,244.5694869995119,73.56440865478523,1.1019178546053832,0.4871700093237517,253.74992605054717,235.38904794847662
ALV.DE,2024-05-12,NA,NA,NA,NA,NA,254.52067565918,0.2523689505682234,245.15935440063495,73.56440865478523,1.235185780307968,0.636773163520595,255.2594661443554,235.0592426569145
ALV.DE,2024-05-13,265.200012207031,266.799987792969,264.700012207031,266.100006103516,529157,255.09587097168,0.2563552000379008,245.60506362915058,74.35133302683408,1.3428779790388923,0.7779941266242545,256.59394301421486,234.6161842440863
ALV.DE,2024-05-14,265.899993896484,265.899993896484,263.399993896484,265.399993896484,801677,254.4248046875,0.25170454040751494,246.19013748168965,71.67080106628457,1.3896211215865817,0.90031952561672,257.73495928581656,234.64531567756276
ALV.DE,2024-05-15,262.799987792969,264.399993896484,259.600006103516,263.299987792969,1004244,252.411636352539,0.2377527730109237,246.8565734863283,64.1938427540101,1.345761619705521,0.9894079444344803,258.2207828137058,235.4923641589508
ALV.DE,2024-05-16,264.799987792969,268.399993896484,263.299987792969,266.299987792969,985257,255.287582397461,0.2576838088647514,247.53939285278338,69.1458533637805,1.387259761741455,1.0689783078958754,259.2028293454023,235.8759563601645
ALV.DE,2024-05-17,266.299987792969,267.899993896484,265.700012207031,267.399993896484,741873,256.342102050781,0.264991897643398,248.2749382019045,70.74358413698533,1.4367794591485294,1.1425385381464062,260.2075749854418,236.34230141836719
ALV.DE,2024-05-18,NA,NA,NA,NA,NA,256.342102050781,0.264991897643398,249.01048355102557,70.74358413698533,1.4585526154288653,1.205741353602898,261.02762442202277,236.99334268002838
ALV.DE,2024-05-19,NA,NA,NA,NA,NA,256.342102050781,0.264991897643398,249.7096260070802,70.74358413698533,1.458477116759549,1.2562885062342284,261.7245844434422,237.69466757071817
ALV.DE,2024-05-20,267.799987792969,268.399993896484,267.100006103516,267.799987792969,409540,256.725555419922,0.26764932679166525,250.41428833007825,71.41582915090825,1.4534511393938576,1.2957210328661544,262.33905248111296,238.48952417904354
